
238, 1089.94
243, 1089.04
248, 1088.01
253, 1086.87
258, 1085.61
263, 1084.22
268, 1082.71
273, 1081.08
278, 1079.33
283, 1077.46
288, 1075.46
293, 1073.35
298, 1071.11
303, 1068.75
308, 1066.27
313, 1063.66
318, 1060.94
323, 1058.09
328, 1055.13
333, 1052.04
338, 1048.83
343, 1045.49
348, 1042.04
353, 1038.46
358, 1034.77
363, 1030.95
368, 1027.01
373, 1022.95
378, 1018.76
383, 1014.46
388, 1010.03
393, 1005.48
398, 1000.81
