
238, 0.32800
243, 0.33300
248, 0.33900
253, 0.34400
258, 0.34900
263, 0.35400
268, 0.35900
273, 0.36400
278, 0.36800
283, 0.37300
288, 0.37700
293, 0.38000
298, 0.38400
303, 0.38700
308, 0.39100
313, 0.39400
318, 0.39700
323, 0.39900
328, 0.40200
333, 0.40400
338, 0.40600
343, 0.40800
348, 0.41000
353, 0.41100
358, 0.41300
363, 0.41400
368, 0.41500
373, 0.41600
378, 0.41600
383, 0.41700
388, 0.41700
393, 0.41700
398, 0.41700

