
238, 0.06693
243, 0.04398
248, 0.03050
253, 0.02207
258, 0.01653
263, 0.01274
268, 0.01005
273, 0.00809
278, 0.00663
283, 0.00550
288, 0.00463
293, 0.00394
298, 0.00339
303, 0.00294
308, 0.00256
313, 0.00226
318, 0.00200
323, 0.00178
328, 0.00159
333, 0.00143
338, 0.00129
343, 0.00117
348, 0.00107
353, 0.00098
358, 0.00089
363, 0.00082
368, 0.00076
373, 0.00070
378, 0.00065
383, 0.00060
388, 0.00056
393, 0.00053
398, 0.00049


